inclinacion_columna,angulo_cuello,ang_rodilla_izq,ang_rodilla_der,ang_codo_izq,ang_codo_der,inclinacion_hombros,inclinacion_caderas,ang_cadera_izq,ang_cadera_der,adelanto_cabeza,altura_cadera_relativa,asimetria_hombros,kp_nose_x,kp_nose_y,kp_left_eye_x,kp_left_eye_y,kp_right_eye_x,kp_right_eye_y,kp_left_ear_x,kp_left_ear_y,kp_right_ear_x,kp_right_ear_y,kp_left_shoulder_x,kp_left_shoulder_y,kp_right_shoulder_x,kp_right_shoulder_y,kp_left_elbow_x,kp_left_elbow_y,kp_right_elbow_x,kp_right_elbow_y,kp_left_wrist_x,kp_left_wrist_y,kp_right_wrist_x,kp_right_wrist_y,kp_left_hip_x,kp_left_hip_y,kp_right_hip_x,kp_right_hip_y,kp_left_knee_x,kp_left_knee_y,kp_right_knee_x,kp_right_knee_y,kp_left_ankle_x,kp_left_ankle_y,kp_right_ankle_x,kp_right_ankle_y,kp_left_heel_x,kp_left_heel_y,kp_right_heel_x,kp_right_heel_y,kp_left_foot_index_x,kp_left_foot_index_y,kp_right_foot_index_x,kp_right_foot_index_y,visibilidad_promedio,clase_nombre,clase_id,archivo
0.289,140.7719,171.3701,176.6991,-1.0,156.2466,32.4442,46.3851,174.5927,179.4841,0.289265,-0.204449,0.08846,0.294309,-1.350681,0.240712,-1.419332,0.22501,-1.40827,0.140703,-1.38683,0.122436,-1.362648,-0.023073,-1.044217,0.033161,-0.955757,0.01447,-0.729571,0.086693,-0.370244,0.227093,-0.621392,0.32143,0.053627,-0.032693,-0.031149,0.032693,0.031149,0.019555,0.582923,0.038091,0.664024,-0.016115,1.124735,0.009224,1.251692,-0.097322,1.239395,-0.075654,1.38497,0.265093,1.190167,0.303231,1.301714,0.8992,BIEN DE PIE,0,20260129_084921.jpg
0.2729,142.3556,172.485,175.9892,-1.0,165.2536,85.2404,79.4374,178.5643,178.3927,0.237928,-0.241545,0.00541,0.24269,-1.30543,0.20804,-1.380975,0.171487,-1.374243,0.124012,-1.357868,0.053638,-1.339113,0.037252,-1.002694,-0.027727,-0.997284,0.112243,-0.644767,0.020779,-0.445607,0.253274,-0.573269,0.15178,-0.081163,0.024531,-0.004574,-0.024531,0.004574,0.032293,0.625671,-0.041802,0.699066,-0.031997,1.164074,-0.100568,1.316673,-0.106041,1.269173,-0.172516,1.442181,0.209782,1.268683,0.190346,1.490502,0.9265,BIEN DE PIE,0,20260129_085032.jpg
2.4593,143.5358,176.3153,174.7565,-1.0,157.8077,79.6555,74.4169,178.0748,176.4531,0.238265,-0.235985,0.022341,0.195355,-1.352256,0.148113,-1.423685,0.121712,-1.420951,0.053427,-1.399463,0.013335,-1.389401,0.018288,-1.010249,-0.104107,-0.987908,0.180341,-0.781592,-0.083927,-0.40086,0.348121,-0.861019,0.12419,0.063064,0.037829,-0.01055,-0.037829,0.01055,0.028127,0.679533,-0.034598,0.748365,-0.018983,1.279449,-0.095379,1.444119,-0.088308,1.404456,-0.185968,1.563668,0.271618,1.410435,0.211344,1.64362,0.9376,BIEN DE PIE,0,20260129_085113.jpg
0.5814,151.2792,-1.0,174.9983,-1.0,151.2441,75.1841,58.8039,-1.0,178.8862,0.212299,-0.199205,0.032656,0.222446,-1.378227,0.163552,-1.448776,0.13062,-1.435606,0.085924,-1.403182,0.034485,-1.369849,0.071876,-1.016277,-0.051584,-0.98362,0.174088,-0.503919,-0.102998,-0.410985,0.288614,-0.115435,0.077804,0.002355,0.044327,-0.026842,-0.044327,0.026842,0.027812,0.556831,-0.052319,0.678743,-0.035829,1.091727,-0.11571,1.313381,-0.108406,1.197034,-0.218436,1.417436,0.204392,1.181246,0.174115,1.484674,0.8785,BIEN DE PIE,0,20260129_085224.jpg
4.892,135.4622,178.73,179.0837,-1.0,153.8052,32.9076,81.597,171.9987,170.1901,0.251795,-0.220448,0.012836,0.166517,-1.300229,0.127946,-1.36511,0.098959,-1.362986,0.045583,-1.338901,-0.002056,-1.332495,-0.081124,-0.989939,-0.08943,-1.002775,-0.101876,-0.451739,-0.138762,-0.436229,0.033663,-0.019493,0.04743,0.043345,0.017644,0.002606,-0.017644,-0.002606,-0.008032,0.636773,-0.087976,0.701454,-0.041252,1.166498,-0.167499,1.386557,-0.08429,1.260038,-0.234768,1.497265,0.229174,1.249103,0.095043,1.590838,0.923,BIEN DE PIE,0,20260129_085615.jpg
2.0855,138.4212,178.7756,179.5396,-1.0,164.4625,80.6238,87.1492,174.1767,174.4374,0.251431,-0.234573,0.004872,0.215041,-1.30442,0.175089,-1.364881,0.15413,-1.362203,0.095973,-1.334586,0.054327,-1.323398,-0.021638,-1.001774,-0.051142,-0.996902,0.014277,-0.471849,-0.023971,-0.424408,0.146595,-0.061544,0.1178,0.005405,0.022432,-0.001117,-0.022432,0.001117,-0.010628,0.571978,-0.067621,0.661463,-0.050486,1.075502,-0.105562,1.289997,-0.102386,1.139253,-0.170112,1.380974,0.19805,1.141296,0.15644,1.433437,0.9107,BIEN DE PIE,0,20260129_085751.jpg
2.3211,146.6462,174.5815,179.2941,-1.0,161.088,64.7801,1.0138,179.7003,172.4229,0.230741,-0.226073,0.024549,0.190243,-1.382701,0.14807,-1.438156,0.129084,-1.436891,0.065368,-1.402771,0.031095,-1.395742,-0.014438,-0.986905,-0.06656,-1.011454,-0.034484,-0.444638,-0.108638,-0.426056,0.065435,-0.011227,0.031106,0.102826,-2.6e-05,0.001465,2.6e-05,-0.001465,0.00568,0.611661,-0.045216,0.67876,-0.04163,1.165467,-0.081363,1.346356,-0.091451,1.25846,-0.160142,1.48276,0.226692,1.244522,0.208282,1.489623,0.9164,BIEN DE PIE,0,20260129_085854.jpg
3.7322,136.7313,-1.0,168.1326,-1.0,164.9602,50.9948,86.4155,-1.0,171.9785,0.28969,-0.322508,0.016373,0.224597,-1.348845,0.185812,-1.425729,0.145987,-1.419808,0.072688,-1.397202,0.014123,-1.387918,-0.054985,-1.006066,-0.0752,-0.989693,0.065308,-0.469342,-0.016719,-0.36717,0.210808,0.02972,0.162251,0.113898,0.048888,-0.003062,-0.048888,0.003062,0.164249,0.5907,0.059121,0.645759,0.080123,1.096783,0.036732,1.196582,0.019447,1.158881,-0.016348,1.292996,0.255948,1.238362,0.239352,1.307994,0.8181,BIEN DE PIE,0,21.jpeg
4.1089,147.2582,-1.0,173.4555,-1.0,154.4612,2.8918,17.046,-1.0,176.4184,0.235351,-0.296204,0.029032,0.163698,-1.428504,0.111319,-1.491018,0.089459,-1.486365,0.011863,-1.454253,-0.019061,-1.443209,-0.072386,-1.011945,-0.070919,-0.982914,0.001491,-0.530595,0.043662,-0.397637,0.205279,-0.202298,0.254802,-0.113499,-0.004663,-0.015208,0.004663,0.015208,0.026572,0.57829,0.013176,0.666536,-0.03114,1.084502,-0.044968,1.23938,-0.101268,1.197516,-0.127511,1.323353,0.185819,1.112497,0.249615,1.370516,0.8572,BIEN DE PIE,0,22.jpeg
6.3772,144.2866,162.2466,173.4449,-1.0,157.7742,86.3875,79.9569,179.4598,178.7293,0.24563,-0.261496,0.011792,0.134556,-1.430872,0.10024,-1.490784,0.056132,-1.485774,0.002685,-1.447292,-0.084195,-1.438466,-0.017685,-0.999708,-0.204461,-0.987916,0.058471,-0.457945,-0.156182,-0.365942,0.167071,-0.014998,0.065362,0.075234,0.076345,-0.013521,-0.076345,0.013521,0.133938,0.535657,-0.015872,0.58699,0.037507,0.998594,-0.020595,1.092338,-0.033749,1.073209,-0.109429,1.180599,0.218572,1.161868,0.212178,1.266205,0.8944,BIEN DE PIE,0,23.jpeg
5.4822,142.165,-1.0,170.2156,-1.0,163.1256,59.5224,38.4487,-1.0,178.4412,0.259346,-0.252868,0.037421,0.163809,-1.404835,0.111604,-1.470691,0.084354,-1.466758,0.024692,-1.432404,-0.028291,-1.418994,-0.063745,-1.014136,-0.127329,-0.976716,-0.027328,-0.469373,-0.090233,-0.35486,0.064868,-0.019668,0.078313,0.101066,0.018097,-0.022793,-0.018097,0.022793,0.04196,0.490986,0.02848,0.591989,0.006584,0.87875,-0.014398,1.071824,-0.038338,0.955638,-0.079175,1.144069,0.236042,0.943134,0.234523,1.207962,0.8764,BIEN DE PIE,0,24.jpeg
1.3727,133.8799,-1.0,172.06,-1.0,164.43,82.7521,79.299,-1.0,176.1879,0.313617,-0.364699,0.007172,0.289662,-1.316107,0.258295,-1.394232,0.237273,-1.394806,0.154508,-1.382188,0.122766,-1.378159,0.00424,-1.003299,-0.052151,-0.996127,0.023573,-0.439338,-0.04701,-0.350837,0.146242,0.060004,0.100538,0.162833,0.035847,-0.006774,-0.035847,0.006774,0.082837,0.68205,0.027059,0.764885,0.017173,1.275131,-0.010623,1.43959,-0.09201,1.366502,-0.082014,1.554236,0.134683,1.413325,0.271731,1.614594,0.7998,BIEN DE PIE,0,25.jpeg
1.3833,154.911,173.65,172.5201,-1.0,169.7645,81.9593,73.7501,179.1421,176.5335,0.202585,-0.267288,0.017266,0.178444,-1.461084,0.14524,-1.518741,0.081807,-1.508286,0.063804,-1.473461,-0.039238,-1.449594,0.036972,-1.008342,-0.085253,-0.991075,0.093041,-0.425959,-0.024538,-0.362084,0.197356,0.09263,0.114273,0.130135,0.036568,-0.010658,-0.036568,0.010658,0.045954,0.633607,0.036521,0.678146,-0.006451,1.176337,0.023249,1.295783,-0.095912,1.24632,-0.051765,1.387956,0.193354,1.299613,0.240064,1.392153,0.8921,BIEN DE PIE,0,26.jpeg
9.2559,144.5076,-1.0,179.8887,-1.0,154.7896,21.8482,10.0316,-1.0,170.714,0.200856,-0.266342,0.027705,0.040013,-1.394518,-0.034799,-1.446358,-0.048923,-1.441645,-0.111713,-1.390697,-0.129369,-1.38385,-0.166398,-1.000833,-0.155289,-0.973127,-0.064585,-0.458708,-0.089463,-0.335893,0.136043,-0.060107,0.157303,0.073044,-0.003295,-0.018629,0.003295,0.018629,0.041812,0.522113,0.001155,0.628182,-0.0081,0.995559,0.00034,1.147869,-0.066132,1.09253,-0.059623,1.230305,0.249881,1.055029,0.295399,1.158698,0.8786,BIEN DE PIE,0,27.jpeg
16.9909,146.329,-1.0,179.1957,-1.0,41.3896,79.3206,85.3785,-1.0,165.76,0.142935,-0.26514,0.041818,-0.149284,-1.43338,-0.234259,-1.474133,-0.255931,-1.446593,-0.304572,-1.39276,-0.337963,-1.349276,-0.403095,-0.97726,-0.181343,-0.935442,-0.139133,-0.600426,0.2376,-0.468707,0.073898,-0.751982,0.235396,-0.710797,-0.098272,0.007944,0.098272,-0.007944,0.103234,0.536292,0.439775,0.560041,0.236504,0.98966,0.719948,1.011547,0.23264,1.207879,0.718381,1.325062,0.463736,0.917517,1.00329,0.957448,0.8671,BIEN DE PIE,0,28.jpeg
0.7646,153.3153,-1.0,177.3619,-1.0,87.1287,76.7127,80.8992,-1.0,178.2456,0.176078,-0.286658,0.055547,0.162734,-1.362206,0.127952,-1.420364,0.093189,-1.410967,0.048277,-1.388499,-0.026688,-1.365463,0.104262,-1.027684,-0.13095,-0.972137,0.325333,-0.710574,0.122885,-0.46049,0.607907,-0.788614,0.532799,-0.690128,0.062725,-0.010048,-0.062725,0.010048,-0.031731,0.645235,-0.035281,0.718267,-0.109474,1.202157,-0.039909,1.35118,-0.173206,1.278766,-0.099678,1.418437,0.147842,1.315425,0.238793,1.450954,0.8486,BIEN DE PIE,0,29.jpeg
0.3893,151.5999,172.1291,172.0784,-1.0,142.3453,60.0229,35.066,173.5017,175.1863,0.21177,-0.184984,0.029918,0.204975,-1.398078,0.163032,-1.451733,0.140026,-1.451436,0.072138,-1.409856,0.048428,-1.409819,0.019139,-1.014936,-0.032728,-0.985018,0.056482,-0.550873,-0.050422,-0.447871,0.161157,-0.232945,0.18164,-0.125732,0.017211,-0.02452,-0.017211,0.02452,-0.049788,0.553668,-0.058089,0.619086,-0.173017,1.030823,-0.180195,1.200806,-0.253547,1.13035,-0.258522,1.329673,0.069981,1.128876,0.110428,1.31517,0.9057,BIEN DE PIE,0,3.jpg
1.7709,145.4765,-1.0,178.9719,-1.0,150.1219,33.2103,42.9355,-1.0,174.3172,0.197544,-0.198047,0.049994,0.166642,-1.306608,0.123372,-1.365072,0.092404,-1.351292,0.052162,-1.337653,0.008031,-1.306663,-0.014539,-1.02452,-0.047267,-0.974525,0.054579,-0.511465,-0.136001,-0.464066,0.370605,-0.197143,0.042319,0.02542,0.022118,-0.023773,-0.022118,0.023773,-0.003506,0.539425,-0.066678,0.624848,-0.113925,1.051081,-0.122186,1.226874,-0.216832,1.148676,-0.203153,1.325159,0.151805,1.188281,0.184894,1.369426,0.8878,BIEN DE PIE,0,5.jpg
1.9418,150.8034,177.1045,174.8879,-1.0,175.8562,16.7907,45.2226,178.0795,179.2519,0.235986,-0.168399,0.084503,0.269871,-1.39003,0.220798,-1.457212,0.204098,-1.449804,0.132156,-1.415898,0.111834,-1.402237,0.021136,-1.041677,0.046634,-0.957174,0.000385,-0.515854,0.047189,-0.412758,-0.010602,-0.099061,0.080267,0.037433,0.023037,-0.022859,-0.023037,0.022859,0.006284,0.506233,-0.072627,0.61163,-0.02864,0.930202,-0.06976,1.16335,-0.095316,1.019293,-0.129507,1.233257,0.209041,1.060799,0.184711,1.304007,0.9232,BIEN DE PIE,0,6.jpg
4.0435,155.709,172.1739,171.6036,160.899,-1.0,75.7907,72.9358,176.577,175.5004,-0.163131,-0.350263,0.026924,-0.233645,-1.30004,-0.177779,-1.362779,-0.225796,-1.365851,-0.088957,-1.319606,-0.171044,-1.328458,-0.01735,-1.010973,-0.123679,-0.984049,0.019898,-0.488958,-0.170797,-0.509822,-0.118382,0.026405,-0.253979,-0.165282,0.037142,-0.011401,-0.037142,0.011401,0.03314,0.746201,-0.03164,0.683728,0.128778,1.470353,0.065587,1.307078,0.207464,1.579887,0.164243,1.394324,-0.188955,1.604231,-0.159869,1.443367,0.8948,BIEN DE PIE,0,Alexia Godoy.jpeg
7.6926,139.0204,175.4949,173.0999,-1.0,82.9696,81.9898,80.6099,165.8828,165.9847,0.241451,-0.140478,0.01571,0.107593,-1.358756,0.061311,-1.433043,0.045893,-1.429354,-0.030358,-1.398883,-0.044425,-1.394762,-0.078039,-0.998856,-0.189678,-0.983145,0.018772,-0.48955,-0.092608,-0.443274,0.294869,-0.522835,0.300167,-0.565034,0.031349,-0.005184,-0.031349,0.005184,-0.07027,0.733281,-0.102876,0.837139,-0.10653,1.356451,-0.075633,1.622706,-0.168421,1.51251,-0.137655,1.762783,0.159433,1.455275,0.257912,1.689943,0.9282,BIEN DE PIE,0,Amanda Maricela torres alvarado.jpeg
4.1864,145.0891,178.6224,169.0755,-1.0,163.6801,85.4593,71.1057,175.9883,179.7493,0.220724,-0.146435,0.013801,0.147723,-1.36871,0.104713,-1.435631,0.076207,-1.428704,0.024372,-1.396662,-0.031199,-1.374393,0.013888,-1.004232,-0.15989,-0.990432,0.13093,-0.468708,-0.099,-0.388937,0.224008,0.020509,0.109032,0.123378,0.049711,-0.017014,-0.049711,0.017014,0.026973,0.656494,0.029053,0.709163,-0.010005,1.295625,-0.023472,1.386759,-0.070998,1.407071,-0.093564,1.533457,0.266481,1.405269,0.285628,1.553999,0.8896,BIEN DE PIE,0,Augusto Javier torres maldonado.jpeg
6.6906,141.5784,176.9985,171.5719,162.0942,-1.0,72.9439,36.2321,170.9014,176.1334,-0.216072,-0.300955,0.02403,-0.099565,-1.342617,-0.041461,-1.40624,-0.067926,-1.408667,0.079027,-1.377921,0.041026,-1.383697,0.155669,-1.005205,0.077346,-0.981175,0.051963,-0.448851,-0.046168,-0.481642,-0.21434,0.042339,-0.196018,-0.067564,0.01234,0.016841,-0.01234,-0.016841,0.026463,0.742038,-0.028411,0.619409,0.073345,1.393339,0.038252,1.163805,0.147853,1.495893,0.094842,1.295188,-0.185903,1.566327,-0.20935,1.225223,0.925,BIEN DE PIE,0,C.1 DAVID CAMPOZANO.jpg
0.1027,141.5216,171.6436,-1.0,161.7898,-1.0,73.2079,73.8221,176.9435,-1.0,-0.280858,-0.263359,0.032953,-0.28265,-1.352061,-0.23786,-1.420832,-0.261564,-1.418236,-0.112569,-1.405992,-0.154157,-1.407129,0.052808,-1.016475,-0.056393,-0.983522,0.013221,-0.4181,-0.090253,-0.446664,-0.175895,0.050088,-0.173014,0.003508,0.027078,0.007856,-0.027078,-0.007856,-0.031127,0.748178,-0.020628,0.71176,0.013985,1.416606,0.030497,1.311155,0.07506,1.531149,0.079653,1.442375,-0.325971,1.494822,-0.288695,1.414791,0.8637,BIEN DE PIE,0,C.10 JEFFERSON GONZÁLEZ.jpg
4.554,135.6478,166.9491,-1.0,173.838,-1.0,82.7738,63.6355,178.5954,-1.0,-0.266458,-0.336393,0.000553,-0.18706,-1.316676,-0.13312,-1.381606,-0.15637,-1.383344,-0.016249,-1.360636,-0.054286,-1.363817,0.081578,-0.997119,0.077219,-0.996567,-0.003323,-0.398234,0.062996,-0.446263,-0.125735,0.084447,-0.075664,-0.017078,-0.027036,0.0134,0.027036,-0.0134,-0.083758,0.69889,0.016119,0.649351,0.008873,1.332245,0.0496,1.188685,0.079664,1.435385,0.109384,1.300307,-0.264608,1.453826,-0.191699,1.269664,0.8779,BIEN DE PIE,0,C.11 BYRON RUIZ.jpg
3.1341,139.3241,179.0693,179.6981,156.7375,-1.0,42.1891,31.3602,172.8589,177.9097,-0.252478,-0.244923,0.025332,-0.197805,-1.327044,-0.145962,-1.381948,-0.153326,-1.386753,-0.041082,-1.350959,-0.053295,-1.357696,0.066153,-1.01117,0.043192,-0.985838,0.035744,-0.452379,-0.02379,-0.452369,-0.193326,0.009535,-0.187191,-0.067763,-0.005245,0.008606,0.005245,-0.008606,0.03565,0.754996,0.003655,0.673767,0.082285,1.41091,0.005064,1.153159,0.179708,1.521995,0.09303,1.329609,-0.211482,1.578169,-0.258273,1.247313,0.9242,BIEN DE PIE,0,C.12 MARCOS VELASCO.jpg
0.4599,145.8097,171.0013,-1.0,154.8226,-1.0,88.2693,66.9566,178.1986,-1.0,-0.238031,-0.273082,0.001864,-0.230003,-1.356471,-0.176964,-1.420426,-0.188945,-1.424429,-0.065221,-1.391947,-0.088688,-1.397893,0.038869,-1.0009,-0.022814,-0.999036,0.019959,-0.412472,-0.060834,-0.476047,-0.207653,0.033895,-0.167254,-0.070034,0.004399,0.001871,-0.004399,-0.001871,0.002259,0.734533,0.023234,0.609287,0.111938,1.440456,0.09325,1.172873,0.178116,1.529038,0.154206,1.304557,-0.220803,1.59871,-0.138708,1.213398,0.8882,BIEN DE PIE,0,C.13 ALEXANDER CAJAPE.jpg
7.0357,151.6132,179.5085,-1.0,173.9713,-1.0,45.4514,56.557,172.0485,-1.0,-0.297424,-0.328167,0.035121,-0.419913,-1.410639,-0.346442,-1.474947,-0.360066,-1.484939,-0.226599,-1.416308,-0.249901,-1.437242,-0.140328,-0.97491,-0.104649,-1.01003,-0.226119,-0.362092,-0.14615,-0.412037,-0.244519,0.180929,-0.209862,0.061447,-0.012066,0.007969,0.012066,-0.007969,-0.018793,0.753966,0.004309,0.713859,-0.019121,1.500898,0.003292,1.372402,0.069193,1.630857,0.078902,1.49391,-0.357131,1.615767,-0.324981,1.516814,0.8693,BIEN DE PIE,0,C.14 RICARDO TUMBACO.jpg
0.9759,143.4901,170.8442,175.978,167.7543,-1.0,77.5725,34.5929,177.8912,176.8314,-0.260899,-0.246932,0.014999,-0.243867,-1.365164,-0.195187,-1.438657,-0.216357,-1.438737,-0.078522,-1.422716,-0.118601,-1.422823,0.051065,-0.992355,-0.017,-1.007355,0.008019,-0.31697,-0.088589,-0.460024,-0.133597,0.180419,-0.143042,0.00547,0.012028,0.01744,-0.012028,-0.01744,0.010773,0.701682,0.025724,0.607607,0.106205,1.300777,0.098319,1.160628,0.184708,1.436346,0.1551,1.269543,-0.20269,1.403597,-0.161363,1.228631,0.8823,BIEN DE PIE,0,C.15 ADRIÁN TUBAY.jpg
0.8278,132.5645,168.1993,177.4065,171.0465,-1.0,73.987,66.4016,173.7275,172.5438,-0.3099,-0.214377,0.039037,-0.324347,-1.276363,-0.287208,-1.353179,-0.312243,-1.347787,-0.162475,-1.347504,-0.208289,-1.343039,0.053564,-1.019414,-0.082458,-0.980377,0.067633,-0.429615,-0.060285,-0.444396,-0.001311,0.087992,-0.108646,0.008942,0.022444,0.009805,-0.022444,-0.009805,0.076412,0.689367,0.097676,0.608477,0.238247,1.241321,0.221206,1.119559,0.336795,1.317207,0.304479,1.217804,0.004225,1.509628,0.003572,1.324426,0.8912,BIEN DE PIE,0,C.16 VICENTE ASENCIO.jpg
5.4357,152.2416,175.2132,179.6499,159.1458,-1.0,86.8346,38.8609,174.6841,174.4509,-0.178303,-0.260041,0.005682,-0.083574,-1.42976,-0.008429,-1.48037,-0.015788,-1.484726,0.087385,-1.414225,0.064651,-1.431609,0.146104,-0.998344,0.043355,-0.992662,0.13305,-0.420985,0.015426,-0.454532,-0.067219,0.071001,-0.079434,-0.042304,0.011154,0.013842,-0.011154,-0.013842,-0.017472,0.733341,0.01283,0.567668,0.006875,1.289082,0.028372,1.010169,0.086348,1.399133,0.070478,1.131478,-0.310119,1.427355,-0.229161,1.15893,0.912,BIEN DE PIE,0,C.17 EDUARDO VILLALBA.jpg
5.5091,149.2965,179.1558,176.3342,169.8381,-1.0,73.3886,37.6941,172.9026,175.1698,-0.18891,-0.26201,0.010446,-0.092906,-1.396939,-0.034661,-1.460042,-0.043218,-1.463764,0.064003,-1.421087,0.05267,-1.429978,0.078497,-1.000604,0.113512,-0.990158,-0.04898,-0.362414,0.038557,-0.43721,-0.244037,0.133833,-0.096546,-0.011267,-0.011396,0.014748,0.011396,-0.014748,0.012928,0.698347,-0.0003,0.569754,0.041159,1.259109,0.019151,1.0118,0.104822,1.366282,0.095515,1.14414,-0.249495,1.399435,-0.193063,1.018493,0.9313,BIEN DE PIE,0,C.18 RAFAEL MORÁN.jpg
2.5512,145.8064,178.5963,-1.0,171.2051,-1.0,89.5423,69.7176,175.204,-1.0,-0.237938,-0.253776,0.000625,-0.193425,-1.385132,-0.131341,-1.449852,-0.143055,-1.455556,-0.025271,-1.405711,-0.046901,-1.415008,0.005367,-0.998696,0.083659,-0.999322,-0.082293,-0.373695,0.014351,-0.433119,-0.244565,0.164492,-0.101844,0.023036,-0.029326,0.010838,0.029326,-0.010838,0.008122,0.768986,0.006523,0.650497,0.053948,1.388355,0.050269,1.168116,0.148343,1.55349,0.117931,1.311665,-0.238223,1.512167,-0.170584,1.215343,0.879,BIEN DE PIE,0,C.19 JOEL CAMPOVERDE.jpg
4.1017,147.8342,176.8193,171.2534,164.0324,-1.0,80.8296,62.3626,172.8746,179.3001,-0.202952,-0.286027,0.014114,-0.131425,-1.378108,-0.072702,-1.429601,-0.081006,-1.436742,0.004381,-1.37132,-0.003307,-1.383286,0.027813,-0.990382,0.115242,-1.004496,-0.107328,-0.370921,0.05663,-0.461887,-0.268574,-0.071132,-0.11261,-0.126292,-0.038962,0.020401,0.038962,-0.020401,0.004078,0.756591,-0.003358,0.628331,0.070419,1.336467,0.040193,1.124706,0.149701,1.475546,0.082478,1.183876,-0.197569,1.495068,-0.206109,1.194754,0.9217,BIEN DE PIE,0,C.2 PATRICIO RIVADENEIRA.jpg
3.5273,137.8157,178.1147,169.5929,78.1667,-1.0,49.6247,46.2411,176.8715,173.7735,-0.268117,-0.374264,0.050396,-0.206592,-1.333286,-0.153374,-1.407352,-0.172932,-1.414486,-0.02214,-1.363259,-0.049117,-1.379461,0.031891,-0.972907,0.091158,-1.023304,-0.317758,-0.514328,-0.059395,-0.564636,-0.607385,-0.84936,-0.290961,-0.420235,0.016692,0.015984,-0.016692,-0.015984,0.042615,0.676345,-0.015451,0.600926,0.087872,1.302603,0.084883,1.141107,0.143431,1.408421,0.139856,1.28772,-0.216945,1.382183,-0.152236,1.261203,0.9383,BIEN DE PIE,0,C.20 JOEL GALEAS.jpg
0.8381,155.3604,169.5495,-1.0,165.644,-1.0,6.9919,55.3178,175.5542,-1.0,-0.205806,-0.243146,0.014016,-0.220433,-1.431807,-0.166129,-1.476663,-0.173935,-1.480559,-0.066354,-1.438683,-0.082644,-1.450854,-0.013767,-1.006901,-0.015486,-0.992885,-0.02692,-0.418204,-0.026084,-0.45084,-0.181292,0.133361,-0.129464,0.015573,-0.010279,0.007113,0.010279,-0.007113,-0.064602,0.738343,-0.026832,0.6517,0.008355,1.409721,0.029042,1.301705,0.07499,1.462685,0.094855,1.406046,-0.205841,1.458393,-0.186386,1.396031,0.8654,BIEN DE PIE,0,C.21 JOSEPH GALEAS.jpg
1.576,145.1947,172.909,165.8532,164.1063,-1.0,83.085,54.9144,179.2644,176.2153,-0.243654,-0.251354,0.014209,-0.21615,-1.371549,-0.163543,-1.441352,-0.186977,-1.443493,-0.04851,-1.41529,-0.084059,-1.418838,0.086085,-1.006726,-0.031077,-0.992517,0.02295,-0.330168,-0.052885,-0.438969,-0.201492,0.247734,-0.119386,0.001663,0.02506,0.017603,-0.02506,-0.017603,-0.009058,0.7482,-0.062939,0.614178,0.042903,1.420852,0.041652,1.166882,0.107937,1.545094,0.080109,1.255105,-0.349719,1.578525,-0.26814,1.2581,0.8989,BIEN DE PIE,0,C.22 MARICELA ALCOCER.jpg
3.0663,156.8279,179.2396,168.4772,141.0156,-1.0,89.4024,74.7017,171.0103,177.5759,-0.141097,-0.230467,0.001965,-0.087605,-1.384015,-0.004168,-1.440392,-0.048785,-1.447511,0.088043,-1.386632,0.014016,-1.402147,0.147707,-0.999551,-0.040723,-0.997586,-0.011083,-0.480322,-0.111218,-0.50874,-0.349451,-0.251995,-0.299731,-0.216124,0.061604,0.016851,-0.061604,-0.016851,0.109934,0.683325,-0.050343,0.5188,0.150081,1.36164,0.060451,1.009344,0.230019,1.480215,0.10565,1.088339,-0.133393,1.56982,-0.247742,1.028302,0.9569,BIEN DE PIE,0,C.23 OMAR PORTILLA.jpg
0.3962,149.9209,174.1143,-1.0,164.2482,-1.0,82.6383,55.0439,179.5865,-1.0,-0.253007,-0.356245,0.017519,-0.259922,-1.429919,-0.183035,-1.494659,-0.22058,-1.50288,-0.056291,-1.44426,-0.121661,-1.458872,0.060883,-1.008735,-0.074713,-0.991217,0.110541,-0.385223,-0.044648,-0.402366,-0.002001,0.183247,-0.082424,0.067379,0.030862,0.021574,-0.030862,-0.021574,0.013023,0.835517,0.015353,0.694147,0.073672,1.584373,0.048265,1.341968,0.201269,1.734063,0.104755,1.438941,-0.224503,1.758402,-0.246572,1.521897,0.8808,BIEN DE PIE,0,C.24 AGUSTÍN SOLIS.jpg
0.5266,146.4981,176.3272,-1.0,170.8534,-1.0,78.1517,76.1104,179.0801,-1.0,-0.265233,-0.375473,0.018891,-0.274425,-1.39276,-0.204389,-1.44591,-0.209736,-1.458254,-0.109777,-1.391139,-0.121868,-1.410763,-0.054215,-0.990512,0.035832,-1.009403,-0.113047,-0.37348,0.060111,-0.474415,-0.255583,0.173993,-0.008121,-0.10206,-0.038043,0.009407,0.038043,-0.009407,-0.012489,0.802009,0.0766,0.715191,0.059139,1.543282,0.170968,1.384118,0.115999,1.618678,0.245126,1.488451,-0.136084,1.629629,-0.053297,1.502796,0.7733,BIEN DE PIE,0,C.25 SAMARA VÉLEZ.jpg
